Time[s],UWB_Simple::Anchor1UwbTx::Index_1,UWB_Simple::Anchor1UwbTx::Dis_1,UWB_Simple::Anchor2UwbTx::Index_2,UWB_Simple::Anchor2UwbTx::Dis_2,UWB_Simple::Anchor3UwbTx::Index_3,UWB_Simple::Anchor3UwbTx::Dis_3,UWB_Simple::Anchor4UwbTx::Index_4,UWB_Simple::Anchor4UwbTx::Dis_4,UWB_Simple::Anchor5UwbTx::Index_5,UWB_Simple::Anchor5UwbTx::Dis_5,UWB_Simple::CarSts::Carsts_Y,UWB_Simple::CarSts::Carsts_X,UWB_Simple::CarSts::Carsts_TestSts,UWB_Simple::CarSts::Carsts_RobotTaskID,UWB_Simple::CarSts::Carsts_RobotInMotion,UWB_Simple::CarSts::Carsts_Robot_Z,UWB_Simple::CarSts::Carsts_Robot_Y,UWB_Simple::CarSts::Carsts_Robot_X,UWB_Simple::CarSts::Carsts_RealTi,UWB_Simple::CarSts::CarSts_CarTaskID,UWB_Simple::CarSts::Carsts_CarInMotion,UWB_Simple::CarSts::Carsts_Angle
815.936134,,,,,,,,,10472,776,,,,,,,,,,,,
815.937603,10472,565,,,,,,,,,,,,,,,,,,,,
815.950649,,,,,,,,,,,8776,-5481,0,0,0,560,-3,37,638682359820000000,-1,1,-64000
816.028957,10520,575,,,,,,,,,,,,,,,,,,,,
816.029067,,,,,,,,,10520,778,,,,,,,,,,,,
816.035286,,,,,,,10520,986,,,,,,,,,,,,,,
816.035667,,,10520,692,,,,,,,,,,,,,,,,,,
816.036827,,,,,10520,1200,,,,,,,,,,,,,,,,
816.057645,,,,,,,,,,,8755,-5522,0,0,0,560,-3,37,638682359820000000,-1,1,-64000
816.126950,,,,,,,10568,990,,,,,,,,,,,,,,
816.127285,,,,,10568,1243,,,,,,,,,,,,,,,,
816.128544,,,,,,,,,10568,775,,,,,,,,,,,,
816.128675,,,10568,695,,,,,,,,,,,,,,,,,,
816.130793,10568,591,,,,,,,,,,,,,,,,,,,,
816.158643,,,,,,,,,,,8730,-5571,0,0,0,560,-3,37,638682359820000000,-1,1,-64000
816.220947,10616,593,,,,,,,,,,,,,,,,,,,,
816.221058,,,,,,,,,10616,778,,,,,,,,,,,,
816.227604,,,,,,,10616,984,,,,,,,,,,,,,,
816.227983,,,10616,697,,,,,,,,,,,,,,,,,,
816.229542,,,,,10616,1106,,,,,,,,,,,,,,,,
816.318727,,,,,,,10664,976,,,,,,,,,,,,,,
816.319141,,,10664,701,,,,,,,,,,,,,,,,,,
816.320690,10664,605,,,,,,,,,,,,,,,,,,,,
816.320801,,,,,10664,1123,,,,,,,,,,,,,,,,
816.321848,,,,,,,,,10664,776,,,,,,,,,,,,
816.412962,,,,,,,,,10712,779,,,,,,,,,,,,
816.413073,10712,607,,,,,,,,,,,,,,,,,,,,
816.420044,,,,,,,10712,975,,,,,,,,,,,,,,
816.420361,,,10712,704,,,,,,,,,,,,,,,,,,
816.422320,,,,,10712,1113,,,,,,,,,,,,,,,,
816.470694,,,,,,,,,,,8708,-5609,0,0,0,560,-3,37,638682359820000000,-1,1,-63000
816.511258,,,,,,,10760,971,,,,,,,,,,,,,,
816.511609,,,10760,703,,,,,,,,,,,,,,,,,,
816.512800,,,,,10760,1112,,,,,,,,,,,,,,,,
816.513423,,,,,,,,,10760,779,,,,,,,,,,,,
816.513944,10760,616,,,,,,,,,,,,,,,,,,,,
816.535650,,,,,,,,,,,8682,-5657,0,0,0,560,-3,37,638682359820000000,-1,1,-63000
816.604930,10808,616,,,,,,,,,,,,,,,,,,,,
816.605041,,,10808,711,,,,,,,,,,,,,,,,,,
816.605152,,,,,10808,1101,,,,,,,,,,,,,,,,
816.605262,,,,,,,,,10808,778,,,,,,,,,,,,
816.612511,,,,,,,10808,966,,,,,,,,,,,,,,
816.653649,,,,,,,,,,,8661,-5695,0,0,0,560,-3,37,638682359820000000,-1,1,-62000
816.655639,,,,,,,,,,,8636,-5738,0,0,0,560,-3,37,638682359820000000,-1,1,-62000
816.681629,,,,,,,,,,,8613,-5776,0,0,0,560,-3,37,638682359820000000,-1,1,-61000
816.703636,,,,,,,10856,966,,,,,,,,,,,,,,
816.703953,,,10856,711,,,,,,,,,,,,,,,,,,
816.705633,,,,,,,,,10856,780,,,,,,,,,,,,
816.705974,10856,620,,,,,,,,,,,,,,,,,,,,
816.707283,,,,,10856,1136,,,,,,,,,,,,,,,,
816.796922,10904,616,,,,,,,,,,,,,,,,,,,,
816.797034,,,10904,703,,,,,,,,,,,,,,,,,,
816.797144,,,,,10904,1137,,,,,,,,,,,,,,,,
816.797845,,,,,,,,,10904,777,,,,,,,,,,,,
816.798248,,,,,,,10904,961,,,,,,,,,,,,,,
816.803655,,,,,,,,,,,8585,-5821,0,0,0,560,-3,37,638682359820000000,-1,1,-61000
816.849644,,,,,,,,,,,8561,-5858,0,0,0,560,-3,37,638682359820000000,-1,1,-61000
816.895890,,,,,,,10952,964,,,,,,,,,,,,,,
816.896686,,,10952,702,,,,,,,,,,,,,,,,,,
816.897738,,,,,10952,1125,,,,,,,,,,,,,,,,
816.898042,,,,,,,,,10952,775,,,,,,,,,,,,
816.899193,10952,619,,,,,,,,,,,,,,,,,,,,
816.947652,,,,,,,,,,,8530,-5908,0,0,0,560,-3,37,638682359830000000,-1,1,-59999
816.988721,,,,,11000,0,,,,,,,,,,,,,,,,
816.989054,11000,622,,,,,,,,,,,,,,,,,,,,
816.989166,,,11000,704,,,,,,,,,,,,,,,,,,
816.989279,,,,,,,11000,966,,,,,,,,,,,,,,
816.989391,,,,,,,,,11000,781,,,,,,,,,,,,
817.068866,,,,,11040,0,,,,,,,,,,,,,,,,
817.088271,,,,,,,11048,959,,,,,,,,,,,,,,
817.088625,,,11048,707,,,,,,,,,,,,,,,,,,
817.090352,,,,,,,,,11048,778,,,,,,,,,,,,
817.090613,11048,620,,,,,,,,,,,,,,,,,,,,
817.135658,,,,,,,,,,,8508,-5941,0,0,0,560,-3,37,638682359830000000,-1,1,-59999
817.181002,,,11096,715,,,,,,,,,,,,,,,,,,
817.181116,,,,,,,11096,958,,,,,,,,,,,,,,
817.182090,11096,621,,,,,,,,,,,,,,,,,,,,
817.183348,,,,,11096,1119,,,,,,,,,,,,,,,,
817.185974,,,,,,,,,11096,780,,,,,,,,,,,,
817.268666,,,,,,,,,,,8475,-5991,0,0,0,560,-3,37,638682359830000000,-1,1,-59000
817.280771,,,,,,,11144,952,,,,,,,,,,,,,,
817.281125,,,11144,714,,,,,,,,,,,,,,,,,,
817.282314,,,,,11144,1147,,,,,,,,,,,,,,,,
817.283185,,,,,,,,,11144,782,,,,,,,,,,,,
817.283743,11144,615,,,,,,,,,,,,,,,,,,,,
817.372891,,,,,,,11192,952,,,,,,,,,,,,,,
817.373002,,,11192,719,,,,,,,,,,,,,,,,,,
817.373113,,,,,11192,1167,,,,,,,,,,,,,,,,
817.374354,11192,614,,,,,,,,,,,,,,,,,,,,
817.374464,,,,,,,,,11192,784,,,,,,,,,,,,
817.417688,,,,,,,,,,,8449,-6027,0,0,0,560,-3,37,638682359830000000,-1,1,-59000
817.446658,,,,,,,,,,,8419,-6072,0,0,0,560,-3,37,638682359830000000,-1,1,-58000
817.473089,,,,,,,11240,949,,,,,,,,,,,,,,
817.473502,,,11240,727,,,,,,,,,,,,,,,,,,
817.474679,,,,,11240,1152,,,,,,,,,,,,,,,,
817.475556,11240,613,,,,,,,,,,,,,,,,,,,,
817.475666,,,,,,,,,11240,785,,,,,,,,,,,,
817.564914,,,11288,727,,,,,,,,,,,,,,,,,,
817.565024,,,,,11288,1134,,,,,,,,,,,,,,,,
817.565137,,,,,,,11288,950,,,,,,,,,,,,,,
817.566456,11288,610,,,,,,,,,,,,,,,,,,,,
817.566567,,,,,,,,,11288,781,,,,,,,,,,,,
817.665373,,,,,,,11336,950,,,,,,,,,,,,,,
817.667690,,,,,,,,,,,8395,-6107,0,0,0,560,-3,37,638682359830000000,-1,1,-58000
817.667800,11336,616,,,,,,,,,,,,,,,,,,,,
817.667911,,,11336,728,,,,,,,,,,,,,,,,,,
817.668022,,,,,11336,1129,,,,,,,,,,,,,,,,
817.668133,,,,,,,,,11336,786,,,,,,,,,,,,
817.672685,,,,,,,,,,,8370,-6141,0,0,0,560,-3,37,638682359830000000,-1,1,-57000
817.756974,,,11384,731,,,,,,,,,,,,,,,,,,
817.757918,,,,,11384,0,,,,,,,,,,,,,,,,
817.758349,,,,,,,11384,953,,,,,,,,,,,,,,
817.758949,11384,619,,,,,,,,,,,,,,,,,,,,
817.759928,,,,,,,,,11384,781,,,,,,,,,,,,
817.857779,,,,,,,,,,,8356,-6162,0,0,0,560,-3,37,638682359830000000,-1,1,-57000
817.857892,,,,,,,11432,951,,,,,,,,,,,,,,
817.859286,,,,,,,,,,,8349,-6171,0,0,0,560,-4,37,638682359830000000,-1,0,-57000
817.859397,,,11432,730,,,,,,,,,,,,,,,,,,
817.860915,,,,,,,,,,,8349,-6171,0,0,0,560,-3,37,638682359830000000,-1,0,-57000
817.861026,11432,619,,,,,,,,,,,,,,,,,,,,
817.861137,,,,,,,,,11432,787,,,,,,,,,,,,
817.861816,,,,,11432,1133,,,,,,,,,,,,,,,,
817.948955,,,,,,,11480,950,,,,,,,,,,,,,,
817.949733,,,11480,734,,,,,,,,,,,,,,,,,,
817.950956,,,,,,,,,11480,785,,,,,,,,,,,,
817.951067,,,,,11480,1151,,,,,,,,,,,,,,,,
817.951368,11480,613,,,,,,,,,,,,,,,,,,,,
817.980684,,,,,,,,,,,8353,-6169,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.050159,,,,,,,11528,949,,,,,,,,,,,,,,
818.051385,,,,,11528,1155,,,,,,,,,,,,,,,,
818.051647,,,11528,733,,,,,,,,,,,,,,,,,,
818.052324,,,,,,,,,11528,783,,,,,,,,,,,,
818.053663,11528,613,,,,,,,,,,,,,,,,,,,,
818.089680,,,,,,,,,,,8357,-6163,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.141254,,,,,,,11576,950,,,,,,,,,,,,,,
818.141703,,,11576,721,,,,,,,,,,,,,,,,,,
818.142846,,,,,11576,1150,,,,,,,,,,,,,,,,
818.143723,,,,,,,,,11576,785,,,,,,,,,,,,
818.144964,11576,618,,,,,,,,,,,,,,,,,,,,
818.236865,11624,613,,,,,,,,,,,,,,,,,,,,
818.242508,,,,,,,11624,952,,,,,,,,,,,,,,
818.243552,,,11624,731,,,,,,,,,,,,,,,,,,
818.244557,,,,,11624,1156,,,,,,,,,,,,,,,,
818.244888,,,,,,,,,11624,786,,,,,,,,,,,,
818.333631,,,,,,,11672,954,,,,,,,,,,,,,,
818.333954,,,11672,722,,,,,,,,,,,,,,,,,,
818.335902,,,,,11672,1147,,,,,,,,,,,,,,,,
818.336629,,,,,,,,,11672,785,,,,,,,,,,,,
818.337312,11672,615,,,,,,,,,,,,,,,,,,,,
818.364697,,,,,,,,,,,8361,-6160,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.428870,,,,,,,,,11720,782,,,,,,,,,,,,
818.428980,11720,616,,,,,,,,,,,,,,,,,,,,
818.435081,,,,,,,11720,953,,,,,,,,,,,,,,
818.435192,,,11720,731,,,,,,,,,,,,,,,,,,
818.437734,,,,,,,,,,,8367,-6153,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.437845,,,,,11720,1153,,,,,,,,,,,,,,,,
818.439245,,,,,,,,,,,8371,-6148,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.483697,,,,,,,,,,,8376,-6143,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.526260,,,,,,,11768,954,,,,,,,,,,,,,,
818.526371,,,11768,729,,,,,,,,,,,,,,,,,,
818.527804,,,,,11768,1156,,,,,,,,,,,,,,,,
818.527916,,,,,,,,,11768,787,,,,,,,,,,,,
818.529089,11768,615,,,,,,,,,,,,,,,,,,,,
818.589696,,,,,,,,,,,8379,-6137,0,0,0,560,-3,37,638682359840000000,-1,0,-57000
818.620865,,,,,,,,,11816,782,,,,,,,,,,,,
818.620976,11816,619,,,,,,,,,,,,,,,,,,,,
818.627264,,,,,,,11816,948,,,,,,,,,,,,,,
818.627652,,,11816,728,,,,,,,,,,,,,,,,,,
818.629229,,,,,11816,1148,,,,,,,,,,,,,,,,
818.718568,,,,,,,11864,953,,,,,,,,,,,,,,
818.720167,,,11864,722,,,,,,,,,,,,,,,,,,
818.720278,,,,,11864,0,,,,,,,,,,,,,,,,
818.720389,,,,,,,,,11864,780,,,,,,,,,,,,
818.721275,11864,617,,,,,,,,,,,,,,,,,,,,
818.769695,,,,,,,,,,,8384,-6131,0,0,0,560,-3,37,638682359840000000,-1,0,-58000
818.798699,,,,,,,,,,,8389,-6125,0,0,0,560,-3,37,638682359840000000,-1,0,-58000
818.812836,11912,618,,,,,,,,,,,,,,,,,,,,
818.812947,,,,,11912,1162,,,,,,,,,,,,,,,,
818.814481,,,,,,,,,11912,780,,,,,,,,,,,,
818.819644,,,,,,,11912,949,,,,,,,,,,,,,,
818.820005,,,11912,725,,,,,,,,,,,,,,,,,,
818.901703,,,,,11952,0,,,,,,,,,,,,,,,,
818.905707,,,,,,,,,,,8393,-6119,0,0,0,560,-3,37,638682359840000000,-1,0,-58000
818.910828,,,,,,,11960,952,,,,,,,,,,,,,,
818.911155,,,11960,726,,,,,,,,,,,,,,,,,,
818.912940,,,,,,,,,11960,783,,,,,,,,,,,,
818.913925,11960,621,,,,,,,,,,,,,,,,,,,,
818.992856,,,,,12000,0,,,,,,,,,,,,,,,,
819.005041,,,,,,,,,12008,782,,,,,,,,,,,,
819.005489,12008,617,,,,,,,,,,,,,,,,,,,,
819.012113,,,,,,,12008,951,,,,,,,,,,,,,,
819.012473,,,12008,725,,,,,,,,,,,,,,,,,,
819.046717,,,,,,,,,,,8396,-6114,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.100697,,,,,,,,,,,8399,-6110,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.103266,,,,,,,12056,953,,,,,,,,,,,,,,
819.103596,,,12056,721,,,,,,,,,,,,,,,,,,
819.104855,,,,,12056,1165,,,,,,,,,,,,,,,,
819.105400,12056,612,,,,,,,,,,,,,,,,,,,,
819.105511,,,,,,,,,12056,783,,,,,,,,,,,,
819.196822,12104,621,,,,,,,,,,,,,,,,,,,,
819.196933,,,12104,719,,,,,,,,,,,,,,,,,,
819.197044,,,,,12104,1162,,,,,,,,,,,,,,,,
819.197154,,,,,,,,,12104,780,,,,,,,,,,,,
819.204521,,,,,,,12104,953,,,,,,,,,,,,,,
819.278715,,,,,,,,,,,8400,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.295707,,,,,,,12152,950,,,,,,,,,,,,,,
819.296936,,,,,12152,1146,,,,,,,,,,,,,,,,
819.297321,12152,613,,,,,,,,,,,,,,,,,,,,
819.297456,,,12152,719,,,,,,,,,,,,,,,,,,
819.297988,,,,,,,,,12152,782,,,,,,,,,,,,
819.355712,,,,,,,,,,,8400,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.388810,12200,615,,,,,,,,,,,,,,,,,,,,
819.388921,,,12200,720,,,,,,,,,,,,,,,,,,
819.389032,,,,,12200,1148,,,,,,,,,,,,,,,,
819.389145,,,,,,,12200,951,,,,,,,,,,,,,,
819.389256,,,,,,,,,12200,783,,,,,,,,,,,,
819.443718,,,,,,,,,,,8399,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.488314,,,12248,724,,,,,,,,,,,,,,,,,,
819.489538,12248,618,,,,,,,,,,,,,,,,,,,,
819.489649,,,,,12248,1168,,,,,,,,,,,,,,,,
819.489858,,,,,,,,,12248,781,,,,,,,,,,,,
819.489995,,,,,,,12248,955,,,,,,,,,,,,,,
819.501709,,,,,,,,,,,8398,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.570022,,,,,12288,0,,,,,,,,,,,,,,,,
819.580795,,,,,,,12296,952,,,,,,,,,,,,,,
819.580907,12296,618,,,,,,,,,,,,,,,,,,,,
819.581017,,,,,,,,,12296,783,,,,,,,,,,,,
819.581128,,,12296,719,,,,,,,,,,,,,,,,,,
819.584714,,,,,,,,,,,8398,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.661266,,,,,12336,0,,,,,,,,,,,,,,,,
819.680462,,,,,,,12344,951,,,,,,,,,,,,,,
819.680731,,,12344,722,,,,,,,,,,,,,,,,,,
819.682191,12344,615,,,,,,,,,,,,,,,,,,,,
819.682302,,,,,,,,,12344,782,,,,,,,,,,,,
819.688716,,,,,,,,,,,8397,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.773005,,,,,,,12392,952,,,,,,,,,,,,,,
819.773116,,,,,12392,1140,,,,,,,,,,,,,,,,
819.773375,,,12392,723,,,,,,,,,,,,,,,,,,
819.774339,12392,619,,,,,,,,,,,,,,,,,,,,
819.774684,,,,,,,,,12392,783,,,,,,,,,,,,
819.812724,,,,,,,,,,,8397,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
819.873040,,,12440,727,,,,,,,,,,,,,,,,,,
819.873153,,,,,,,12440,953,,,,,,,,,,,,,,
819.874579,12440,619,,,,,,,,,,,,,,,,,,,,
819.874690,,,,,12440,1156,,,,,,,,,,,,,,,,
819.874801,,,,,,,,,12440,783,,,,,,,,,,,,
819.964818,,,,,,,12488,950,,,,,,,,,,,,,,
819.964929,,,,,12488,1161,,,,,,,,,,,,,,,,
819.966506,,,,,,,,,12488,781,,,,,,,,,,,,
819.967970,12488,619,,,,,,,,,,,,,,,,,,,,
819.968630,,,12488,719,,,,,,,,,,,,,,,,,,
819.984730,,,,,,,,,,,8397,-6107,0,0,0,560,-3,37,638682359850000000,-1,0,-58000
820.000722,,,,,,,,,,,8397,-6106,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.065220,,,,,,,12536,950,,,,,,,,,,,,,,
820.065583,,,12536,719,,,,,,,,,,,,,,,,,,
820.066812,,,,,12536,1158,,,,,,,,,,,,,,,,
820.067470,,,,,,,,,12536,782,,,,,,,,,,,,
820.068211,12536,619,,,,,,,,,,,,,,,,,,,,
820.122722,,,,,,,,,,,8398,-6106,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.156795,,,,,,,12584,953,,,,,,,,,,,,,,
820.157123,,,12584,722,,,,,,,,,,,,,,,,,,
820.158504,12584,615,,,,,,,,,,,,,,,,,,,,
820.159525,,,,,12584,0,,,,,,,,,,,,,,,,
820.159842,,,,,,,,,12584,783,,,,,,,,,,,,
820.163732,,,,,,,,,,,8398,-6105,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.239236,,,,,12624,0,,,,,,,,,,,,,,,,
820.257800,,,12632,722,,,,,,,,,,,,,,,,,,
820.258925,,,,,,,12632,955,,,,,,,,,,,,,,
820.259737,,,,,,,,,12632,782,,,,,,,,,,,,
820.260620,12632,615,,,,,,,,,,,,,,,,,,,,
820.346736,,,,,,,,,,,8398,-6104,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.349655,,,,,,,12680,953,,,,,,,,,,,,,,
820.349947,,,,,12680,0,,,,,,,,,,,,,,,,
820.351088,,,12680,716,,,,,,,,,,,,,,,,,,
820.351198,12680,615,,,,,,,,,,,,,,,,,,,,
820.351309,,,,,,,,,12680,784,,,,,,,,,,,,
820.415729,,,,,,,,,,,8399,-6103,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.449975,,,,,,,12728,953,,,,,,,,,,,,,,
820.450314,,,12728,716,,,,,,,,,,,,,,,,,,
820.451569,,,,,12728,1144,,,,,,,,,,,,,,,,
820.452193,,,,,,,,,12728,784,,,,,,,,,,,,
820.452888,12728,612,,,,,,,,,,,,,,,,,,,,
820.532121,,,,,12768,0,,,,,,,,,,,,,,,,
820.541161,,,,,,,12776,954,,,,,,,,,,,,,,
820.542450,,,12776,722,,,,,,,,,,,,,,,,,,
820.543774,,,,,,,,,,,8399,-6102,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.543885,12776,616,,,,,,,,,,,,,,,,,,,,
820.543995,,,,,,,,,12776,781,,,,,,,,,,,,
820.642416,,,,,,,12824,953,,,,,,,,,,,,,,
820.642753,,,12824,718,,,,,,,,,,,,,,,,,,
820.644410,,,,,12824,1159,,,,,,,,,,,,,,,,
820.644779,,,,,,,,,12824,784,,,,,,,,,,,,
820.644952,12824,619,,,,,,,,,,,,,,,,,,,,
820.694747,,,,,,,,,,,8400,-6101,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.733478,,,,,,,12872,951,,,,,,,,,,,,,,
820.733904,,,12872,728,,,,,,,,,,,,,,,,,,
820.735441,,,,,12872,1164,,,,,,,,,,,,,,,,
820.735552,,,,,,,,,12872,784,,,,,,,,,,,,
820.735735,12872,619,,,,,,,,,,,,,,,,,,,,
820.765745,,,,,,,,,,,8400,-6101,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.773727,,,,,,,,,,,8400,-6100,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
820.828757,12920,619,,,,,,,,,,,,,,,,,,,,
820.834764,,,,,,,12920,951,,,,,,,,,,,,,,
820.835706,,,12920,724,,,,,,,,,,,,,,,,,,
820.836120,,,,,12920,0,,,,,,,,,,,,,,,,
820.837295,,,,,,,,,12920,783,,,,,,,,,,,,
820.925826,,,,,,,12968,954,,,,,,,,,,,,,,
820.926978,,,12968,720,,,,,,,,,,,,,,,,,,
820.928082,,,,,12968,0,,,,,,,,,,,,,,,,
820.928334,12968,616,,,,,,,,,,,,,,,,,,,,
820.929551,,,,,,,,,12968,783,,,,,,,,,,,,
821.020763,,,,,,,,,13016,782,,,,,,,,,,,,
821.022014,13016,619,,,,,,,,,,,,,,,,,,,,
821.027139,,,,,,,13016,952,,,,,,,,,,,,,,
821.028364,,,,,13016,1161,,,,,,,,,,,,,,,,
821.029392,,,13016,725,,,,,,,,,,,,,,,,,,
821.118369,,,,,,,13064,955,,,,,,,,,,,,,,
821.119594,,,,,13064,1160,,,,,,,,,,,,,,,,
821.120817,13064,619,,,,,,,,,,,,,,,,,,,,
821.120928,,,,,,,,,13064,781,,,,,,,,,,,,
821.121571,,,13064,722,,,,,,,,,,,,,,,,,,
821.212734,13112,615,,,,,,,,,,,,,,,,,,,,
821.212845,,,,,,,,,13112,782,,,,,,,,,,,,
821.219612,,,,,,,13112,953,,,,,,,,,,,,,,
821.220837,,,,,13112,1154,,,,,,,,,,,,,,,,
821.223462,,,13112,720,,,,,,,,,,,,,,,,,,
821.310673,,,,,,,13160,950,,,,,,,,,,,,,,
821.312633,,,,,13160,1161,,,,,,,,,,,,,,,,
821.312744,,,,,,,,,13160,783,,,,,,,,,,,,
821.313179,,,13160,724,,,,,,,,,,,,,,,,,,
821.314218,13160,614,,,,,,,,,,,,,,,,,,,,
821.385769,,,,,,,,,,,8400,-6100,0,0,0,560,-3,37,638682359860000000,-1,0,-58000
821.392941,,,,,13200,0,,,,,,,,,,,,,,,,
821.404744,,,,,,,,,13208,784,,,,,,,,,,,,
821.405615,,,13208,719,,,,,,,,,,,,,,,,,,
821.405726,13208,618,,,,,,,,,,,,,,,,,,,,
821.411989,,,,,,,13208,952,,,,,,,,,,,,,,
821.465766,,,,,,,,,,,8400,-6100,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.503143,,,,,,,13256,951,,,,,,,,,,,,,,
821.504370,,,,,13256,0,,,,,,,,,,,,,,,,
821.505593,,,,,,,,,13256,782,,,,,,,,,,,,
821.505876,,,13256,716,,,,,,,,,,,,,,,,,,
821.505987,13256,615,,,,,,,,,,,,,,,,,,,,
821.575770,,,,,,,,,,,8401,-6099,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.577229,,,,,,,,,,,8401,-6098,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.584921,,,,,13296,0,,,,,,,,,,,,,,,,
821.596738,,,,,,,,,13304,782,,,,,,,,,,,,
821.596849,13304,614,,,,,,,,,,,,,,,,,,,,
821.596961,,,13304,718,,,,,,,,,,,,,,,,,,
821.604460,,,,,,,13304,958,,,,,,,,,,,,,,
821.671858,,,,,,,,,,,8401,-6098,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.673330,,,,,,,,,,,8401,-6097,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.695645,,,,,,,13352,955,,,,,,,,,,,,,,
821.696871,,,13352,719,,,,,,,,,,,,,,,,,,
821.696982,,,,,13352,1156,,,,,,,,,,,,,,,,
821.698387,,,,,,,,,13352,782,,,,,,,,,,,,
821.698497,13352,613,,,,,,,,,,,,,,,,,,,,
821.763773,,,,,,,,,,,8401,-6097,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.788392,,,,,13400,0,,,,,,,,,,,,,,,,
821.788845,13400,612,,,,,,,,,,,,,,,,,,,,
821.789321,,,,,,,,,13400,783,,,,,,,,,,,,
821.789744,,,13400,714,,,,,,,,,,,,,,,,,,
821.789857,,,,,,,13400,952,,,,,,,,,,,,,,
821.791761,,,,,,,,,,,8402,-6097,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.830759,,,,,,,,,,,8402,-6096,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.833775,,,,,,,,,,,8401,-6096,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.888425,,,,,,,13448,956,,,,,,,,,,,,,,
821.889310,,,,,13448,1154,,,,,,,,,,,,,,,,
821.889859,,,13448,724,,,,,,,,,,,,,,,,,,
821.891272,13448,622,,,,,,,,,,,,,,,,,,,,
821.891383,,,,,,,,,13448,783,,,,,,,,,,,,
821.894763,,,,,,,,,,,8402,-6096,0,0,0,560,-3,37,638682359870000000,-1,0,-58000
821.977759,,,,,,,,,,,8402,-6096,0,0,0,560,-3,37,638682359880000000,-1,0,-58000
821.980668,,,,,,,13496,955,,,,,,,,,,,,,,
821.980779,,,13496,719,,,,,,,,,,,,,,,,,,
821.980889,,,,,13496,1146,,,,,,,,,,,,,,,,
821.982176,13496,616,,,,,,,,,,,,,,,,,,,,
821.982287,,,,,,,,,13496,782,,,,,,,,,,,,
822.075774,,,,,,,,,,,8402,-6095,0,0,0,560,-3,37,638682359880000000,-1,0,-58000
822.080521,,,,,,,13544,956,,,,,,,,,,,,,,
822.081746,,,13544,721,,,,,,,,,,,,,,,,,,
822.081857,,,,,13544,0,,,,,,,,,,,,,,,,
822.083281,13544,621,,,,,,,,,,,,,,,,,,,,
822.083392,,,,,,,,,13544,783,,,,,,,,,,,,
822.161772,,,,,,,,,,,8402,-6095,0,0,0,560,-3,37,638682359880000000,-1,0,-58000
822.172687,,,,,,,13592,950,,,,,,,,,,,,,,
822.172797,,,13592,726,,,,,,,,,,,,,,,,,,
822.172909,,,,,13592,1152,,,,,,,,,,,,,,,,
822.174228,13592,618,,,,,,,,,,,,,,,,,,,,
822.174339,,,,,,,,,13592,782,,,,,,,,,,,,
822.253780,,,,,,,,,,,8402,-6095,0,0,0,560,-3,37,638682359880000000,-1,0,-58000
822.272809,,,,,,,13640,951,,,,,,,,,,,,,,
822.274037,,,13640,723,,,,,,,,,,,,,,,,,,
822.275266,,,,,13640,1158,,,,,,,,,,,,,,,,
822.276461,,,,,,,,,13640,782,,,,,,,,,,,,
822.276869,13640,615,,,,,,,,,,,,,,,,,,,,
822.364711,,,,,,,13688,952,,,,,,,,,,,,,,
822.364975,,,13688,718,,,,,,,,,,,,,,,,,,
822.365101,,,,,13688,1151,,,,,,,,,,,,,,,,
822.366515,,,,,,,,,13688,785,,,,,,,,,,,,
822.368016,13688,620,,,,,,,,,,,,,,,,,,,,
