sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp
111349,31.75,169.55,-201.31,38.42,-90.0,819,641,508,0,0.0,0.0,0.0,0.0,1720783324067
111350,1.31,208.23,-209.55,30.3,-90.0,817,705,412,0,0.0,0.0,0.0,0.0,1720783324116
111351,29.98,173.83,-203.81,37.81,-90.0,819,647,502,0,0.0,0.0,0.0,0.0,1720783324167
111352,9.98,193.72,-203.71,32.48,-90.0,817,689,438,0,0.0,0.0,0.0,0.0,1720783324217
111354,1.87,210.79,-212.67,30.43,-90.0,815,702,412,0,0.0,0.0,0.0,0.0,1720783324317
111357,41.39,165.61,-207.01,40.88,-90.0,820,619,536,0,0.0,0.0,0.0,0.0,1720783324466
111358,15.64,182.18,-197.82,34.06,-90.0,820,679,459,0,0.0,0.0,0.0,0.0,1720783324517
111361,6.95,205.34,-212.3,31.64,-90.0,812,691,425,0,0.0,0.0,0.0,0.0,1720783324667
111363,10.02,212.22,-222.25,32.27,-90.0,818,691,436,0,0.0,0.0,0.0,0.0,1720783324766
111364,14.99,208.42,-223.42,33.43,-90.0,817,681,450,0,0.0,0.0,0.0,0.0,1720783324818
111365,25.08,180.34,-205.42,36.41,-90.0,818,658,485,0,0.0,0.0,0.0,0.0,1720783324867
111367,39.27,174.31,-213.59,39.93,-90.0,817,626,524,0,0.0,0.0,0.0,0.0,1720783324968
111370,45.89,166.27,-212.16,41.85,-90.0,817,608,545,0,0.0,0.0,0.0,0.0,1720783325118
111371,19.3,196.31,-215.61,34.62,-90.0,814,669,462,0,0.0,0.0,0.0,0.0,1720783325168
111372,32.95,180.35,-213.31,38.25,-90.0,122,95,75,0,0.0,0.0,0.0,0.0,1720783325215
111373,42.81,165.85,-208.67,41.19,-90.0,819,616,539,0,0.0,0.0,0.0,0.0,1720783325267
111374,35.37,178.31,-213.68,38.87,-90.0,815,634,511,0,0.0,0.0,0.0,0.0,1720783325317
111375,16.19,190.97,-207.16,34.01,-90.0,814,674,455,0,0.0,0.0,0.0,0.0,1720783325367
111376,28.77,180.58,-209.36,37.27,-90.0,814,647,492,0,0.0,0.0,0.0,0.0,1720783325419
111377,8.58,201.05,-209.64,32.06,-90.0,814,689,432,0,0.0,0.0,0.0,0.0,1720783325469
111378,45.54,164.72,-210.26,41.86,-90.0,7,5,4,0,0.0,0.0,0.0,0.0,1720783325517
111380,0.06,225.24,-225.31,30.0,-90.0,815,705,407,0,0.0,0.0,0.0,0.0,1720783325619
111381,30.89,175.75,-206.65,37.95,-90.0,815,642,501,0,0.0,0.0,0.0,0.0,1720783325667
111382,12.0,210.43,-222.43,32.73,-90.0,813,683,439,0,0.0,0.0,0.0,0.0,1720783325719
111383,29.78,185.51,-215.3,37.32,-90.0,815,648,494,0,0.0,0.0,0.0,0.0,1720783325769
111385,35.88,177.87,-213.75,39.0,-90.0,818,635,514,0,0.0,0.0,0.0,0.0,1720783325867
111388,30.13,183.68,-213.81,37.47,-90.0,816,647,496,0,0.0,0.0,0.0,0.0,1720783326018
111390,40.26,167.87,-208.14,40.5,-90.0,817,621,530,0,0.0,0.0,0.0,0.0,1720783326118
111391,-11.89,230.16,-218.27,27.36,-90.0,484,429,222,0,0.0,0.0,0.0,0.0,1720783326168
111396,40.83,178.13,-218.97,40.08,-90.0,819,626,527,0,0.0,0.0,0.0,0.0,1720783326420
111400,13.5,200.89,-214.4,33.21,-90.0,818,684,448,0,0.0,0.0,0.0,0.0,1720783326616
111407,55.63,165.32,-220.96,44.0,-90.0,817,587,567,0,0.0,0.0,0.0,0.0,1720783326969
111408,48.44,166.21,-214.66,42.41,-90.0,818,603,551,0,0.0,0.0,0.0,0.0,1720783327017
111410,20.0,202.38,-222.38,34.65,-90.0,815,670,463,0,0.0,0.0,0.0,0.0,1720783327119
111416,56.6,167.29,-223.89,44.05,-90.0,817,587,568,0,0.0,0.0,0.0,0.0,1720783327421
111419,44.8,177.9,-222.71,40.95,-90.0,815,615,534,0,0.0,0.0,0.0,0.0,1720783327568
111422,21.37,196.92,-218.3,35.08,-90.0,814,666,467,0,0.0,0.0,0.0,0.0,1720783327719
111427,25.51,185.71,-211.22,36.34,-90.0,815,656,482,0,0.0,0.0,0.0,0.0,1720783327967
111428,25.26,184.01,-209.28,36.33,-90.0,819,659,485,0,0.0,0.0,0.0,0.0,1720783328019
111431,32.98,185.46,-218.45,38.04,-90.0,814,641,501,0,0.0,0.0,0.0,0.0,1720783328168
111433,34.07,186.05,-220.13,38.25,-90.0,816,640,505,0,0.0,0.0,0.0,0.0,1720783328270
111434,30.5,188.83,-219.34,37.36,-90.0,818,650,496,0,0.0,0.0,0.0,0.0,1720783328319
111438,45.1,170.37,-215.48,41.43,-90.0,821,615,543,0,0.0,0.0,0.0,0.0,1720783328518
111449,49.07,168.82,-217.9,42.38,-90.0,818,604,551,0,0.0,0.0,0.0,0.0,1720783329069
111453,26.89,186.3,-213.2,36.64,-90.0,820,657,489,0,0.0,0.0,0.0,0.0,1720783329269
111469,29.9,193.08,-222.98,37.08,-90.0,817,651,492,0,0.0,0.0,0.0,0.0,1720783330069
111475,27.98,183.78,-211.76,36.97,-90.0,819,654,492,0,0.0,0.0,0.0,0.0,1720783330371
111480,46.57,171.3,-217.88,41.7,-90.0,815,608,542,0,0.0,0.0,0.0,0.0,1720783330618
111495,42.57,177.25,-219.83,40.51,-90.0,816,620,530,0,0.0,0.0,0.0,0.0,1720783331370
111500,45.45,171.12,-216.58,41.47,-90.0,815,610,539,0,0.0,0.0,0.0,0.0,1720783331619
111506,13.11,208.48,-221.6,33.01,-90.0,816,684,444,0,0.0,0.0,0.0,0.0,1720783331921
111511,34.03,183.5,-217.54,38.35,-90.0,819,642,508,0,0.0,0.0,0.0,0.0,1720783332170
111521,26.81,193.81,-220.63,36.38,-90.0,816,656,484,0,0.0,0.0,0.0,0.0,1720783332668
111541,29.0,191.9,-220.9,36.92,-90.0,815,651,489,0,0.0,0.0,0.0,0.0,1720783333670
111550,26.74,191.93,-218.68,36.42,-90.0,813,654,482,0,0.0,0.0,0.0,0.0,1720783334120
111556,22.9,205.94,-228.84,35.2,-90.0,814,665,469,0,0.0,0.0,0.0,0.0,1720783334421
111570,32.71,187.8,-220.51,37.89,-90.0,814,642,499,0,0.0,0.0,0.0,0.0,1720783335120
111572,59.82,162.58,-222.41,45.05,-90.0,816,576,577,0,0.0,0.0,0.0,0.0,1720783335221
111574,58.04,159.41,-217.45,44.92,-90.0,816,577,576,0,0.0,0.0,0.0,0.0,1720783335320
111575,71.06,156.45,-227.52,47.76,-90.0,814,547,602,0,0.0,0.0,0.0,0.0,1720783335371
111578,38.86,182.72,-221.58,39.44,-90.0,814,628,517,0,0.0,0.0,0.0,0.0,1720783335519
111581,31.65,186.27,-217.92,37.71,-90.0,814,643,497,0,0.0,0.0,0.0,0.0,1720783335669
111584,38.17,186.01,-224.18,39.14,-90.0,814,631,513,0,0.0,0.0,0.0,0.0,1720783335819
111585,64.09,164.84,-228.93,45.73,-90.0,814,568,582,0,0.0,0.0,0.0,0.0,1720783335870
111586,51.58,161.15,-212.73,43.42,-90.0,814,591,559,0,0.0,0.0,0.0,0.0,1720783335922
111588,43.54,176.83,-220.37,40.75,-90.0,812,615,530,0,0.0,0.0,0.0,0.0,1720783336022
111590,50.36,172.8,-223.16,42.41,-90.0,815,601,549,0,0.0,0.0,0.0,0.0,1720783336122
111592,28.32,202.86,-231.19,36.43,-90.0,814,654,483,0,0.0,0.0,0.0,0.0,1720783336221
111593,58.28,174.88,-233.16,43.88,-90.0,813,586,563,0,0.0,0.0,0.0,0.0,1720783336272
111594,50.56,171.56,-222.13,42.53,-90.0,814,599,550,0,0.0,0.0,0.0,0.0,1720783336321
111595,62.05,171.79,-233.85,44.83,-90.0,812,575,572,0,0.0,0.0,0.0,0.0,1720783336371
111596,70.31,157.15,-227.46,47.56,-90.0,815,549,601,0,0.0,0.0,0.0,0.0,1720783336420
111597,36.73,187.41,-224.14,38.77,-90.0,813,633,509,0,0.0,0.0,0.0,0.0,1720783336472
111599,57.39,165.25,-222.64,44.36,-90.0,816,583,570,0,0.0,0.0,0.0,0.0,1720783336571
111600,29.36,199.51,-228.88,36.76,-90.0,812,650,485,0,0.0,0.0,0.0,0.0,1720783336621
111601,48.24,170.28,-218.53,42.11,-90.0,815,604,546,0,0.0,0.0,0.0,0.0,1720783336671
111602,32.89,192.48,-225.38,37.75,-90.0,810,640,495,0,0.0,0.0,0.0,0.0,1720783336720
111603,49.12,184.93,-234.05,41.46,-90.0,814,610,538,0,0.0,0.0,0.0,0.0,1720783336773
111604,37.31,186.68,-224.0,38.93,-90.0,811,630,509,0,0.0,0.0,0.0,0.0,1720783336822
111605,46.42,183.37,-229.79,41.0,-90.0,812,612,532,0,0.0,0.0,0.0,0.0,1720783336872
111606,59.21,167.44,-226.66,44.57,-90.0,816,581,572,0,0.0,0.0,0.0,0.0,1720783336922
111607,65.03,158.92,-223.95,46.38,-90.0,815,562,590,0,0.0,0.0,0.0,0.0,1720783336971
111609,60.09,163.35,-223.45,45.05,-90.0,815,575,576,0,0.0,0.0,0.0,0.0,1720783337070
111610,61.7,167.14,-228.85,45.09,-90.0,814,574,576,0,0.0,0.0,0.0,0.0,1720783337122
111611,72.76,150.44,-223.21,48.62,-90.0,814,538,610,0,0.0,0.0,0.0,0.0,1720783337171
111612,55.74,171.19,-226.93,43.62,-90.0,816,590,562,0,0.0,0.0,0.0,0.0,1720783337219
111613,43.58,183.23,-226.81,40.42,-90.0,813,618,527,0,0.0,0.0,0.0,0.0,1720783337272
111614,47.36,179.18,-226.55,41.42,-90.0,816,611,539,0,0.0,0.0,0.0,0.0,1720783337321
111615,48.46,179.0,-227.47,41.65,-90.0,813,607,540,0,0.0,0.0,0.0,0.0,1720783337370
111616,32.33,182.29,-214.63,38.02,-90.0,813,640,500,0,0.0,0.0,0.0,0.0,1720783337423
111617,42.54,179.84,-222.39,40.37,-90.0,812,618,525,0,0.0,0.0,0.0,0.0,1720783337471
111618,22.58,199.19,-221.77,35.29,-90.0,812,662,469,0,0.0,0.0,0.0,0.0,1720783337521
111619,51.91,172.02,-223.93,42.78,-90.0,811,595,550,0,0.0,0.0,0.0,0.0,1720783337571
111620,50.01,170.41,-220.42,42.48,-90.0,815,601,550,0,0.0,0.0,0.0,0.0,1720783337621
111621,30.1,189.33,-219.44,37.25,-90.0,808,643,489,0,0.0,0.0,0.0,0.0,1720783337673
111622,46.57,178.69,-225.27,41.28,-90.0,812,610,535,0,0.0,0.0,0.0,0.0,1720783337722
111623,70.31,152.41,-222.73,47.97,-90.0,813,544,603,0,0.0,0.0,0.0,0.0,1720783337773
111624,25.97,194.83,-220.81,36.16,-90.0,810,653,477,0,0.0,0.0,0.0,0.0,1720783337822
111625,62.13,165.11,-227.24,45.32,-90.0,816,573,580,0,0.0,0.0,0.0,0.0,1720783337873
111628,58.79,164.68,-223.48,44.69,-90.0,811,576,570,0,0.0,0.0,0.0,0.0,1720783338021
111629,68.07,156.9,-224.98,47.14,-90.0,811,551,594,0,0.0,0.0,0.0,0.0,1720783338072
111630,70.78,148.08,-218.87,48.46,-90.0,813,539,608,0,0.0,0.0,0.0,0.0,1720783338120
111631,56.37,158.9,-215.27,44.61,-90.0,814,579,571,0,0.0,0.0,0.0,0.0,1720783338172
111632,50.96,174.74,-225.7,42.42,-90.0,812,599,547,0,0.0,0.0,0.0,0.0,1720783338222
111633,50.19,176.48,-226.67,42.15,-90.0,812,602,544,0,0.0,0.0,0.0,0.0,1720783338270
111634,64.04,167.23,-231.28,45.54,-90.0,812,568,579,0,0.0,0.0,0.0,0.0,1720783338321
111635,72.42,147.08,-219.5,48.87,-90.0,813,534,612,0,0.0,0.0,0.0,0.0,1720783338372
111637,56.87,170.39,-227.27,43.9,-90.0,814,586,564,0,0.0,0.0,0.0,0.0,1720783338473
111638,37.36,191.22,-228.58,38.75,-90.0,812,633,508,0,0.0,0.0,0.0,0.0,1720783338522
111639,40.52,192.28,-232.8,39.36,-90.0,814,629,516,0,0.0,0.0,0.0,0.0,1720783338573
111640,45.79,188.73,-234.52,40.6,-90.0,812,616,528,0,0.0,0.0,0.0,0.0,1720783338622
111642,61.48,166.54,-228.02,45.09,-90.0,811,572,574,0,0.0,0.0,0.0,0.0,1720783338720
111643,58.16,171.69,-229.85,44.07,-90.0,813,584,565,0,0.0,0.0,0.0,0.0,1720783338772
111644,80.53,142.78,-223.32,50.84,-90.0,813,513,630,0,0.0,0.0,0.0,0.0,1720783338823
111645,60.12,165.41,-225.53,44.9,-90.0,809,573,571,0,0.0,0.0,0.0,0.0,1720783338873
111646,53.11,178.74,-231.86,42.61,-90.0,813,598,550,0,0.0,0.0,0.0,0.0,1720783338921
111647,64.8,157.77,-222.57,46.43,-90.0,811,558,587,0,0.0,0.0,0.0,0.0,1720783338972
111648,50.22,176.17,-226.4,42.18,-90.0,811,600,544,0,0.0,0.0,0.0,0.0,1720783339022
111649,69.61,153.36,-222.97,47.75,-90.0,814,547,602,0,0.0,0.0,0.0,0.0,1720783339070
111650,26.02,187.8,-213.83,36.39,-90.0,810,652,480,0,0.0,0.0,0.0,0.0,1720783339122
111651,53.68,174.16,-227.84,43.01,-90.0,812,593,553,0,0.0,0.0,0.0,0.0,1720783339171
111653,44.7,181.8,-226.51,40.72,-90.0,810,613,528,0,0.0,0.0,0.0,0.0,1720783339273
111655,82.16,145.96,-228.13,50.81,-90.0,812,513,629,0,0.0,0.0,0.0,0.0,1720783339373
111656,50.76,165.73,-216.5,42.94,-90.0,810,592,551,0,0.0,0.0,0.0,0.0,1720783339422
111658,50.31,172.56,-222.88,42.41,-90.0,122,90,82,0,0.0,0.0,0.0,0.0,1720783339520
111659,69.53,151.99,-221.53,47.86,-90.0,808,542,599,0,0.0,0.0,0.0,0.0,1720783339572
111660,72.23,154.83,-227.06,48.12,-90.0,811,541,603,0,0.0,0.0,0.0,0.0,1720783339621
111661,53.89,169.48,-223.38,43.35,-90.0,810,589,556,0,0.0,0.0,0.0,0.0,1720783339673
111662,31.46,198.39,-229.85,37.25,-90.0,809,643,489,0,0.0,0.0,0.0,0.0,1720783339723
111663,77.56,141.95,-219.52,50.37,-90.0,812,517,625,0,0.0,0.0,0.0,0.0,1720783339773
111664,66.64,160.56,-227.21,46.56,-90.0,810,556,588,0,0.0,0.0,0.0,0.0,1720783339820
111665,53.42,169.25,-222.68,43.27,-90.0,813,591,557,0,0.0,0.0,0.0,0.0,1720783339873
111667,60.55,163.85,-224.4,45.1,-90.0,811,572,574,0,0.0,0.0,0.0,0.0,1720783339971
111668,58.04,169.88,-227.93,44.17,-90.0,811,581,565,0,0.0,0.0,0.0,0.0,1720783340023
111669,80.1,138.02,-218.13,51.27,-90.0,810,506,631,0,0.0,0.0,0.0,0.0,1720783340073
111670,56.08,175.19,-231.28,43.43,-90.0,812,589,558,0,0.0,0.0,0.0,0.0,1720783340122
111671,56.65,172.15,-228.8,43.75,-90.0,810,585,560,0,0.0,0.0,0.0,0.0,1720783340172
111672,63.56,161.34,-224.91,45.9,-90.0,811,564,582,0,0.0,0.0,0.0,0.0,1720783340223
111673,50.09,171.45,-221.55,42.43,-90.0,810,597,546,0,0.0,0.0,0.0,0.0,1720783340273
111674,72.54,144.29,-216.83,49.17,-90.0,458,299,346,0,0.0,0.0,0.0,0.0,1720783340324
111675,80.77,148.39,-229.17,50.32,-90.0,811,517,624,0,0.0,0.0,0.0,0.0,1720783340374
111676,76.03,142.9,-218.94,49.98,-90.0,812,522,621,0,0.0,0.0,0.0,0.0,1720783340423
111677,63.1,173.73,-236.83,44.89,-90.0,811,574,572,0,0.0,0.0,0.0,0.0,1720783340473
111678,48.99,177.51,-226.51,41.85,-90.0,811,604,541,0,0.0,0.0,0.0,0.0,1720783340522
111679,42.04,188.55,-230.59,39.84,-90.0,810,621,518,0,0.0,0.0,0.0,0.0,1720783340571
111680,61.8,165.09,-226.9,45.26,-90.0,812,571,576,0,0.0,0.0,0.0,0.0,1720783340624
111681,74.84,150.64,-225.48,49.0,-90.0,811,532,612,0,0.0,0.0,0.0,0.0,1720783340673
111682,60.29,165.05,-225.34,44.96,-90.0,810,573,572,0,0.0,0.0,0.0,0.0,1720783340721
111683,41.72,184.1,-225.83,39.98,-90.0,810,620,520,0,0.0,0.0,0.0,0.0,1720783340775
111684,71.84,154.83,-226.68,48.05,-90.0,811,542,603,0,0.0,0.0,0.0,0.0,1720783340825
111685,66.19,162.64,-228.84,46.31,-90.0,810,559,585,0,0.0,0.0,0.0,0.0,1720783340872
111687,45.18,183.2,-228.38,40.75,-90.0,810,613,528,0,0.0,0.0,0.0,0.0,1720783340973
111688,54.99,169.96,-224.96,43.55,-90.0,810,587,558,0,0.0,0.0,0.0,0.0,1720783341022
111689,38.76,182.63,-221.39,39.42,-90.0,811,626,514,0,0.0,0.0,0.0,0.0,1720783341072
111690,60.11,159.81,-219.92,45.32,-90.0,809,568,575,0,0.0,0.0,0.0,0.0,1720783341123
111691,56.75,165.61,-222.37,44.2,-90.0,811,581,565,0,0.0,0.0,0.0,0.0,1720783341172
111692,61.13,163.62,-224.75,45.23,-90.0,811,571,575,0,0.0,0.0,0.0,0.0,1720783341225
111693,51.71,173.62,-225.33,42.64,-90.0,811,596,549,0,0.0,0.0,0.0,0.0,1720783341275
111694,75.3,146.78,-222.09,49.46,-90.0,812,527,617,0,0.0,0.0,0.0,0.0,1720783341322
111695,65.09,163.42,-228.51,46.03,-90.0,811,563,583,0,0.0,0.0,0.0,0.0,1720783341372
111696,113.58,89.97,-203.55,63.82,-90.0,811,357,727,0,0.0,0.0,0.0,0.0,1720783341425
111697,56.59,168.28,-224.87,43.98,-90.0,811,583,563,0,0.0,0.0,0.0,0.0,1720783341475
111698,91.97,136.46,-228.43,53.57,-90.0,811,481,652,0,0.0,0.0,0.0,0.0,1720783341522
111699,47.73,179.58,-227.31,41.47,-90.0,809,606,535,0,0.0,0.0,0.0,0.0,1720783341573
111700,70.92,154.06,-224.99,47.94,-90.0,810,542,601,0,0.0,0.0,0.0,0.0,1720783341623
111701,99.86,106.37,-206.24,58.94,-90.0,811,418,694,0,0.0,0.0,0.0,0.0,1720783341671
111702,66.97,153.46,-220.43,47.22,-90.0,811,550,595,0,0.0,0.0,0.0,0.0,1720783341725
111703,58.15,169.53,-227.69,44.21,-90.0,812,582,566,0,0.0,0.0,0.0,0.0,1720783341776
111704,65.36,162.5,-227.86,46.16,-90.0,811,561,584,0,0.0,0.0,0.0,0.0,1720783341825
111705,61.41,166.16,-227.57,45.1,-90.0,812,573,575,0,0.0,0.0,0.0,0.0,1720783341875
111706,67.96,151.91,-219.87,47.55,-90.0,813,548,599,0,0.0,0.0,0.0,0.0,1720783341925
111708,86.4,139.4,-225.81,52.27,-90.0,811,496,641,0,0.0,0.0,0.0,0.0,1720783342024
111709,81.04,137.87,-218.92,51.46,-90.0,810,504,633,0,0.0,0.0,0.0,0.0,1720783342074
111710,85.7,137.7,-223.4,52.33,-90.0,810,495,641,0,0.0,0.0,0.0,0.0,1720783342122
111711,82.66,137.48,-220.15,51.8,-90.0,811,501,637,0,0.0,0.0,0.0,0.0,1720783342174
111712,47.04,190.55,-237.6,40.76,-90.0,810,613,528,0,0.0,0.0,0.0,0.0,1720783342224
111713,72.52,150.5,-223.02,48.57,-90.0,813,537,609,0,0.0,0.0,0.0,0.0,1720783342274
111714,56.8,167.49,-224.3,44.08,-90.0,810,581,563,0,0.0,0.0,0.0,0.0,1720783342325
111715,86.1,138.72,-224.82,52.29,-90.0,809,494,640,0,0.0,0.0,0.0,0.0,1720783342374
111716,67.38,155.14,-222.53,47.16,-90.0,812,552,595,0,0.0,0.0,0.0,0.0,1720783342425
111717,92.16,126.73,-218.9,54.78,-90.0,810,467,661,0,0.0,0.0,0.0,0.0,1720783342474
111719,59.43,168.39,-227.83,44.55,-90.0,813,579,570,0,0.0,0.0,0.0,0.0,1720783342574
111720,76.18,150.31,-226.5,49.28,-90.0,810,528,613,0,0.0,0.0,0.0,0.0,1720783342623
111721,89.25,136.27,-225.52,53.12,-90.0,808,484,646,0,0.0,0.0,0.0,0.0,1720783342674
111722,75.08,152.83,-227.92,48.84,-90.0,812,534,611,0,0.0,0.0,0.0,0.0,1720783342722
111724,63.21,159.39,-222.6,45.98,-90.0,812,564,583,0,0.0,0.0,0.0,0.0,1720783342825
111725,92.87,124.12,-216.99,55.23,-90.0,809,461,664,0,0.0,0.0,0.0,0.0,1720783342873
111726,61.1,163.62,-224.73,45.23,-90.0,811,571,575,0,0.0,0.0,0.0,0.0,1720783342923
111727,71.56,149.98,-221.55,48.44,-90.0,811,538,606,0,0.0,0.0,0.0,0.0,1720783342975
111728,80.04,137.93,-217.97,51.27,-90.0,809,506,631,0,0.0,0.0,0.0,0.0,1720783343024
111730,51.66,169.86,-221.53,42.86,-90.0,810,593,550,0,0.0,0.0,0.0,0.0,1720783343125
111731,82.22,133.04,-215.26,52.22,-90.0,808,495,638,0,0.0,0.0,0.0,0.0,1720783343174
111732,79.41,142.28,-221.7,50.69,-90.0,809,512,625,0,0.0,0.0,0.0,0.0,1720783343223
111733,60.73,161.06,-221.79,45.35,-90.0,811,569,576,0,0.0,0.0,0.0,0.0,1720783343276
111734,88.37,143.31,-231.69,52.19,-90.0,810,496,639,0,0.0,0.0,0.0,0.0,1720783343327
111737,94.32,125.12,-219.44,55.35,-90.0,810,460,666,0,0.0,0.0,0.0,0.0,1720783343475
111738,93.49,126.21,-219.71,55.07,-90.0,809,463,663,0,0.0,0.0,0.0,0.0,1720783343523
111739,92.28,124.51,-216.79,55.08,-90.0,807,461,661,0,0.0,0.0,0.0,0.0,1720783343575
111740,79.85,142.68,-222.54,50.73,-90.0,810,512,627,0,0.0,0.0,0.0,0.0,1720783343625
111741,70.36,151.4,-221.77,48.07,-90.0,810,541,602,0,0.0,0.0,0.0,0.0,1720783343674
111742,94.76,123.21,-217.98,55.68,-90.0,809,456,668,0,0.0,0.0,0.0,0.0,1720783343726
111743,82.49,137.47,-219.97,51.77,-90.0,810,501,636,0,0.0,0.0,0.0,0.0,1720783343777
111744,73.94,145.52,-219.47,49.32,-90.0,809,527,613,0,0.0,0.0,0.0,0.0,1720783343826
111745,71.92,156.9,-228.83,47.88,-90.0,810,543,600,0,0.0,0.0,0.0,0.0,1720783343876
111746,69.47,158.77,-228.25,47.26,-90.0,810,549,594,0,0.0,0.0,0.0,0.0,1720783343925
111748,71.54,147.55,-219.1,48.66,-90.0,810,535,608,0,0.0,0.0,0.0,0.0,1720783344026
111749,76.7,135.34,-212.05,50.91,-90.0,809,510,627,0,0.0,0.0,0.0,0.0,1720783344076
111750,92.87,129.87,-222.74,54.51,-90.0,392,227,319,0,0.0,0.0,0.0,0.0,1720783344127
111751,95.22,114.57,-209.79,56.94,-90.0,809,441,678,0,0.0,0.0,0.0,0.0,1720783344175
111752,97.81,126.53,-224.34,55.76,-90.0,807,454,667,0,0.0,0.0,0.0,0.0,1720783344226
111753,87.75,128.24,-216.0,53.81,-90.0,810,478,653,0,0.0,0.0,0.0,0.0,1720783344276
111754,79.27,143.4,-222.68,50.55,-90.0,810,514,625,0,0.0,0.0,0.0,0.0,1720783344327
111755,63.97,155.15,-219.13,46.48,-90.0,809,557,586,0,0.0,0.0,0.0,0.0,1720783344377
111757,68.04,160.34,-228.38,46.85,-90.0,808,552,589,0,0.0,0.0,0.0,0.0,1720783344474
111758,55.61,165.22,-220.84,44.0,-90.0,807,580,560,0,0.0,0.0,0.0,0.0,1720783344526
111760,94.66,127.89,-222.55,55.06,-90.0,808,462,662,0,0.0,0.0,0.0,0.0,1720783344625
111761,92.76,127.81,-220.58,54.75,-90.0,809,466,660,0,0.0,0.0,0.0,0.0,1720783344676
111762,187.23,27.65,-214.88,83.19,-90.0,809,95,803,0,0.0,0.0,0.0,0.0,1720783344726
111763,99.19,120.21,-219.41,56.82,-90.0,807,441,675,0,0.0,0.0,0.0,0.0,1720783344774
111764,90.93,125.82,-216.76,54.68,-90.0,809,467,660,0,0.0,0.0,0.0,0.0,1720783344827
111766,98.73,121.27,-220.0,56.6,-90.0,809,445,675,0,0.0,0.0,0.0,0.0,1720783344925
111767,71.79,148.49,-220.29,48.62,-90.0,809,534,607,0,0.0,0.0,0.0,0.0,1720783344976
111768,99.2,121.12,-220.32,56.7,-90.0,807,443,674,0,0.0,0.0,0.0,0.0,1720783345026
111769,86.83,141.23,-228.07,52.14,-90.0,810,497,639,0,0.0,0.0,0.0,0.0,1720783345074
111770,74.13,143.1,-217.24,49.6,-90.0,807,523,614,0,0.0,0.0,0.0,0.0,1720783345127
111771,102.89,125.56,-228.45,56.71,-90.0,808,443,675,0,0.0,0.0,0.0,0.0,1720783345176
111772,94.9,133.76,-228.67,54.38,-90.0,808,470,656,0,0.0,0.0,0.0,0.0,1720783345225
111773,71.62,146.8,-218.43,48.75,-90.0,809,533,608,0,0.0,0.0,0.0,0.0,1720783345276
111774,75.16,150.79,-225.95,49.05,-90.0,808,529,610,0,0.0,0.0,0.0,0.0,1720783345327
111775,77.94,144.92,-222.86,50.14,-90.0,808,517,620,0,0.0,0.0,0.0,0.0,1720783345375
111776,97.72,123.34,-221.06,56.16,-90.0,808,449,671,0,0.0,0.0,0.0,0.0,1720783345427
111778,58.83,165.75,-224.59,44.62,-90.0,807,574,566,0,0.0,0.0,0.0,0.0,1720783345525
111779,75.62,137.75,-213.38,50.44,-90.0,808,514,622,0,0.0,0.0,0.0,0.0,1720783345577
111780,82.62,139.58,-222.21,51.57,-90.0,808,502,632,0,0.0,0.0,0.0,0.0,1720783345627
111781,90.27,126.96,-217.23,54.42,-90.0,807,469,656,0,0.0,0.0,0.0,0.0,1720783345674
111782,90.31,126.69,-217.01,54.46,-90.0,809,470,658,0,0.0,0.0,0.0,0.0,1720783345727
111783,70.79,157.84,-228.64,47.59,-90.0,806,543,595,0,0.0,0.0,0.0,0.0,1720783345777
111784,62.92,161.96,-224.88,45.72,-90.0,806,562,577,0,0.0,0.0,0.0,0.0,1720783345826
111785,100.15,113.51,-213.67,57.92,-90.0,808,429,684,0,0.0,0.0,0.0,0.0,1720783345876
111786,96.46,123.66,-220.13,55.9,-90.0,808,452,669,0,0.0,0.0,0.0,0.0,1720783345927
111787,85.61,140.11,-225.73,52.05,-90.0,808,496,637,0,0.0,0.0,0.0,0.0,1720783345979
111788,88.74,131.33,-220.08,53.61,-90.0,806,478,648,0,0.0,0.0,0.0,0.0,1720783346027
111789,72.38,160.24,-232.62,47.68,-90.0,806,542,595,0,0.0,0.0,0.0,0.0,1720783346076
111790,85.17,135.99,-221.16,52.43,-90.0,809,493,641,0,0.0,0.0,0.0,0.0,1720783346124
111791,94.61,124.56,-219.17,55.47,-90.0,806,456,664,0,0.0,0.0,0.0,0.0,1720783346174
111792,98.8,121.33,-220.13,56.6,-90.0,807,444,673,0,0.0,0.0,0.0,0.0,1720783346227
111793,81.07,143.68,-224.75,50.85,-90.0,806,508,625,0,0.0,0.0,0.0,0.0,1720783346274
111794,89.2,134.04,-223.25,53.37,-90.0,807,481,647,0,0.0,0.0,0.0,0.0,1720783346326
111795,110.33,114.56,-224.89,59.36,-90.0,804,409,691,0,0.0,0.0,0.0,0.0,1720783346377
111796,99.32,116.2,-215.52,57.4,-90.0,807,434,679,0,0.0,0.0,0.0,0.0,1720783346427
111798,100.98,115.96,-216.94,57.7,-90.0,805,430,680,0,0.0,0.0,0.0,0.0,1720783346527
111799,92.89,126.3,-219.19,54.96,-90.0,808,463,661,0,0.0,0.0,0.0,0.0,1720783346577
